association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,memies,2,0.043660164,0.035239458,0.044459376,0.03469565454635254
feminine,memies,3,0.07557899,0.057546526,0.0441949,0.03970069788303935
feminine,memies,4,0.067546695,0.060862064,0.05133472,0.06375560681496656
feminine,memies,5,0.050747573,0.08108002,0.053471703,0.06177710282540778
feminine,memies,6,0.03895694,0.06553596,0.043911014,0.04660270500061634
feminine,memies,7,0.030340552,0.063533306,0.037190236,0.04366280427190778
feminine,memies,8,0.018560767,0.044353306,0.02749267,0.040525081582876384
feminine,memies,9,0.050567627,0.04418099,0.028525062,0.04301967502077416
feminine,memies,10,0.028414965,0.046319723,0.023602627,0.04134428661285448
feminine,memies,11,-0.002353549,0.026713848,0.01354328,0.022279374839975365
feminine,agjijns,0,0.0009945333,-0.02680856,0.012686593,0.08189325419439421
feminine,agjijns,1,-0.020075172,-0.014156133,0.012510563,0.06287417315087297
feminine,agjijns,2,0.033266276,-0.015598983,0.016389068,0.05743935790847409
feminine,agjijns,3,0.07159895,0.0021610558,0.015902735,0.04783561255824216
feminine,agjijns,4,0.06764603,-0.005066335,0.022927554,0.053360460959396526
feminine,agjijns,5,0.03763753,0.019244075,0.02666745,0.058089576679662656
feminine,agjijns,6,0.013076067,0.015447497,0.023174554,0.058914799107822
feminine,agjijns,7,0.009078741,0.02261734,0.0222872,0.05515998006424741
feminine,agjijns,8,0.006336987,0.012771249,0.010910482,0.055347195350725076
feminine,agjijns,9,0.013395548,0.012747705,0.0067939884,0.058858207107503606
feminine,agjijns,10,-0.004947245,0.015044272,-0.002856198,0.05222291298471529
feminine,agjijns,11,-0.02229762,0.005768895,-0.004653853,0.030235899833182422
feminine,drekten,0,-0.012534335,-0.0033504963,0.012911938,0.07541780871155347
feminine,drekten,1,-0.036700353,0.016039401,0.01575587,0.05895244360915954
feminine,drekten,2,0.008937776,0.037593156,0.037381224,0.05234789511651226
feminine,drekten,3,0.061670482,0.035315484,0.029076884,0.05032845976285028
feminine,drekten,4,0.044068187,0.013915926,0.025484689,0.06084964598224673
feminine,drekten,5,0.026082695,0.033389866,0.03386474,0.06482903718639894
feminine,drekten,6,0.013999939,0.042676747,0.030227156,0.049585298643178344
feminine,drekten,7,0.009864926,0.038891792,0.028310584,0.04597551893996176
feminine,drekten,8,0.022662401,0.030225515,0.019478375,0.04574178788346913
feminine,drekten,9,0.045748234,0.025197625,0.017081128,0.05287107657188134
feminine,drekten,10,0.00562495,0.028530002,0.0073796203,0.04756289135669152
feminine,drekten,11,-0.013445199,0.014716804,0.003268728,0.028830013151930987
feminine,veraren,0,0.00020688772,0.056817666,0.021956211,0.06628348769920898
feminine,veraren,1,-0.03745061,0.03142786,0.011266722,0.052534472874832816
feminine,veraren,2,0.050083548,0.023950726,0.019484496,0.044169458323173115
feminine,veraren,3,0.10238963,0.052576542,0.0332395,0.05244208056621948
feminine,veraren,4,0.06407678,0.044193774,0.02504737,0.05054555813107256
feminine,veraren,5,0.06507629,0.058477283,0.035668917,0.050212673328043286
feminine,veraren,6,0.044455767,0.057509065,0.031512957,0.036034030173056716
feminine,veraren,7,0.040418565,0.04904133,0.027072936,0.03536633958520576
feminine,veraren,8,0.03742987,0.030014575,0.018799234,0.03345509249586502
feminine,veraren,9,0.061547637,0.03068465,0.018404588,0.03965168755228575
feminine,veraren,10,0.027048111,0.027612805,0.008290636,0.040479741233244916
feminine,veraren,11,0.0053411126,0.013967454,0.0066176103,0.0281976033010396
feminine,levande,0,0.0046494603,-0.014097437,-0.0062857484,0.07014905954313093
feminine,levande,1,-0.030710757,-0.0054336786,-0.0018251715,0.037916922599250544
feminine,levande,2,0.0051698685,0.0061136186,0.009958947,0.035565227641415766
feminine,levande,3,0.045046955,0.0023658276,0.010345237,0.03265715252163006
feminine,levande,4,0.020349681,-0.014553398,0.0056129373,0.04753595269515819
feminine,levande,5,0.018091977,0.0071926117,0.015305188,0.04945435681021751
feminine,levande,6,0.019294798,0.022287607,0.018216942,0.035992179547572514
feminine,levande,7,0.021671057,0.023235679,0.017088147,0.02810693486010249
feminine,levande,8,0.03206557,0.009913683,0.009582546,0.02936267120235852
feminine,levande,9,0.04890859,0.013128817,0.009837307,0.0354979027085348
feminine,levande,10,0.020140648,0.018383324,0.0013332069,0.02941378868781077
feminine,levande,11,0.003209412,0.009695649,0.0016741646,0.02059801733057495
feminine,vametictie,0,-0.0045027584,0.0034771413,0.015483379,0.08873124781641696
feminine,vametictie,1,-0.027677178,0.012643933,0.013950268,0.0586461190799157
feminine,vametictie,2,0.01087755,0.009435952,0.012501933,0.05403513815810646
