association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,midewi,10,0.008016229,0.021378636,0.00077479816,0.05371635583077133
feminine,midewi,11,-0.008151472,0.010725617,-0.00054292416,0.029772948475830268
feminine,legiskens,0,0.019598067,0.007030472,0.008463279,0.07751477759643367
feminine,legiskens,1,-0.016458094,-0.009465218,0.016748836,0.05014837413744616
feminine,legiskens,2,-0.0052363276,0.005013138,0.021491667,0.04469369384383081
feminine,legiskens,3,0.046771735,0.021903008,0.0142534785,0.061844675852768594
feminine,legiskens,4,0.02722761,0.005141288,0.013992924,0.060846139052489916
feminine,legiskens,5,0.030981004,0.027980149,0.02999863,0.06483732932831125
feminine,legiskens,6,0.03595084,0.03415835,0.02922438,0.04508325882243447
feminine,legiskens,7,0.029190779,0.03555578,0.028339997,0.04560142658462386
feminine,legiskens,8,0.023378253,0.02740556,0.019444741,0.05183295427489921
feminine,legiskens,9,0.044428647,0.032978892,0.020776642,0.05869714832621039
feminine,legiskens,10,0.02478081,0.029004753,0.013990545,0.055008768400732086
feminine,legiskens,11,-0.003328085,0.013326645,0.005774584,0.03293410174331287
feminine,patalow,0,0.0069526434,-0.01066114,-0.0014736879,0.09449622080577827
feminine,patalow,1,0.0013135076,0.040767014,0.018801374,0.0553710865175488
feminine,patalow,2,0.014903098,0.03532386,0.021862218,0.06344884487357351
feminine,patalow,3,0.05556479,0.042914897,0.01547755,0.07842619473933116
feminine,patalow,4,0.057266176,0.06311059,0.022488229,0.07062280911554057
feminine,patalow,5,0.048915803,0.06574035,0.039256413,0.07175677841782907
feminine,patalow,6,0.029389083,0.0465315,0.031935375,0.06221765580165962
feminine,patalow,7,0.027461827,0.044582903,0.028973086,0.059388347900974275
feminine,patalow,8,0.027150095,0.031023026,0.01920448,0.05661868829805398
feminine,patalow,9,0.036214292,0.030309916,0.015954964,0.06302420013408923
feminine,patalow,10,-0.001708746,0.025157332,0.0031631163,0.05581709880867729
feminine,patalow,11,-0.012974024,0.016254663,0.0027282534,0.03175387549601213
feminine,bertingermas,0,-0.01001133,-0.033837974,0.0029480038,0.09505184600312726
feminine,bertingermas,1,-0.036434084,-0.025358498,-0.0027681016,0.06892864050032718
feminine,bertingermas,2,0.004441589,-0.017341614,0.0064476184,0.05216243543525469
feminine,bertingermas,3,0.015068978,-0.00024312735,0.003761975,0.07742804547923292
feminine,bertingermas,4,0.019371033,0.01243183,0.010198135,0.07058238183604301
feminine,bertingermas,5,0.030108213,0.03872055,0.03364513,0.08521686570791488
feminine,bertingermas,6,0.024924755,0.038149774,0.025760438,0.05518957826399245
feminine,bertingermas,7,0.019245505,0.03812176,0.022266885,0.051377269531447445
feminine,bertingermas,8,0.031579733,0.023982108,0.01433029,0.048350477493989547
feminine,bertingermas,9,0.03832662,0.029521406,0.012192547,0.060369473950547176
feminine,bertingermas,10,-0.00527066,0.025036931,-0.0011645968,0.05523105612378477
