association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,turgay,2,-0.005909741,0.0076954365,0.010897418,0.04095106067033789
feminine,turgay,2-3,-0.014189154,-0.024200886,0.008118673,0.05469286202642319
feminine,turgay,2-5,-0.032451153,-0.033376932,-0.028585501,0.06179592364226352
feminine,tymon,0,-0.015385181,-0.04979855,-0.037793014,0.08188562864737076
feminine,tymon,2,0.015642166,8.7320805e-06,0.022405041,0.056772996111380127
feminine,tymon,2-3,-0.061715484,-0.019367725,-0.034498874,0.05995057052121802
feminine,tymon,2-5,-0.050450355,-0.017680496,-0.033482943,0.07472983803776295
feminine,valentino,0,0.0837543,-0.011302546,0.02447454,0.06070477139757628
feminine,valentino,2,0.029192,-0.008752018,0.0022198362,0.04538614910039765
feminine,valentino,2-3,0.024377525,-0.011038423,-0.005783765,0.04178090503453209
feminine,valentino,2-5,0.04826641,-0.005161017,-0.007390661,0.043288243323531886
feminine,victor,0,0.03477764,-0.03552282,-0.016324174,0.08953934911640926
feminine,victor,2,-0.010782629,-0.031449825,-0.01479205,0.0686457256366703
feminine,victor,2-3,-0.007908821,-0.045702577,-0.030925252,0.0576518043688235
feminine,victor,2-5,0.03073147,-0.009139121,-0.014991497,0.05506573945314413
feminine,vinnie,0,0.00895673,-0.044764906,-0.012327009,0.06885478814703518
feminine,vinnie,2,-0.017205983,-0.02884385,-0.0015344715,0.05099243715268098
feminine,vinnie,2-3,0.012548178,-0.019254595,0.0118043795,0.05069244625347217
feminine,vinnie,2-5,0.016174644,-0.004963249,-0.0076028947,0.07174001423679248
feminine,vivien,0,0.08336365,0.06813964,0.07123257,0.055426357752636594
feminine,vivien,2,0.013654947,0.023711026,0.008636173,0.050869569177958936
feminine,vivien,2-3,-0.008475572,0.04549092,0.023735508,0.060804907425623986
feminine,vivien,2-5,0.078466326,0.06139484,0.056047652,0.055083044995725756
feminine,wahiba,0,0.010051891,-0.015491545,-0.008685029,0.060509502890279857
feminine,wahiba,2,0.021222085,0.02469179,0.012477391,0.04896639795959832
feminine,wahiba,2-3,-0.02008164,0.011602074,0.0020669687,0.0482165251944529
feminine,wahiba,2-5,0.011150628,0.0052791834,0.0018966657,0.03402626139202826
feminine,wei,0,-0.0030275732,0.031017348,-0.012226996,0.05100542800490114
feminine,wei,2,0.008797526,0.012116194,-0.0028905761,0.04914294793804845
feminine,wei,2-3,0.011588484,0.014956862,-0.0073057855,0.06787698020382396
feminine,wei,2-5,0.015615046,0.020214945,0.00075339875,0.06013590016416548
feminine,wietse,0,0.041541353,-0.025699914,-0.034934454,0.12753585443361387
feminine,wietse,2,-0.0016497672,-0.0030599236,-0.015866721,0.07895540049810894
feminine,wietse,2-3,-0.0075213015,-0.013958812,-0.019156508,0.07163806624195407
feminine,wietse,2-5,0.006475121,-0.027695328,-0.032794766,0.07134878909540232
feminine,wilmar,0,0.025984466,0.01718019,-0.010188765,0.06678028165497203
feminine,wilmar,2,-0.028968483,-0.023516655,-0.03701927,0.06738183117580407
feminine,wilmar,2-3,-0.012519315,0.004172206,-0.0033611616,0.06664872778750042
feminine,wilmar,2-5,0.017389148,0.026881456,-0.011595731,0.09660154132094655
feminine,wopke,0,0.02505514,-0.0038057864,-0.01787166,0.08567036485949912
feminine,wopke,2,0.011122882,0.017034858,0.007392678,0.060138079914969285
feminine,wopke,2-3,0.0033737123,0.024832428,0.013769867,0.08226109841836196
feminine,wopke,2-5,0.00435555,0.002110988,-0.009353329,0.08818707274442268
feminine,xandra,0,0.054846823,0.06603727,0.048586223,0.07867167359641698
feminine,xandra,2,0.0235295,0.073215455,0.024136374,0.07012309950022876
feminine,xandra,2-3,-0.020957142,0.0635007,0.022739694,0.06777589282334591
feminine,xandra,2-5,0.06194216,0.09856424,0.07279942,0.058384860734706105
feminine,xiao,0,-0.043567687,0.03710085,-0.003420095,0.0673443815960662
feminine,xiao,2,-0.035142183,0.006292671,-0.008934425,0.040640313043262384
feminine,xiao,2-3,-0.027622849,0.02035366,-0.0072224378,0.05524459699766249
feminine,xiao,2-5,-0.0017814934,0.023011416,0.00093745353,0.041647311305871834
feminine,yanniek,0,0.0062910616,0.0035869777,-0.019545062,0.10101551617928504
feminine,yanniek,2,-0.023708284,0.0030246675,-0.012288209,0.05017121864829241
feminine,yanniek,2-3,-0.008027494,0.0037104785,-0.002889973,0.055304825787183425
feminine,yanniek,2-5,0.0061457455,0.010206163,-0.023067323,0.06478375825244749
feminine,yari,0,-0.01094991,0.03168875,-0.00021327531,0.09745915550789201
feminine,yari,2,0.0064118207,-0.004686147,0.006283955,0.04921800408479317
feminine,yari,2-3,-0.0034135282,0.010881692,0.013702984,0.06490456461084249
feminine,yari,2-5,0.034374923,0.01869616,0.017229525,0.05027883988588298
feminine,yassin,0,-0.0067164004,-0.0650813,-0.04509374,0.09126470908567627
feminine,yassin,2,-0.019834459,-0.051462203,-0.03082273,0.0665408481386521
feminine,yassin,2-3,-0.027730972,-0.033701748,-0.020177754,0.05687466110073503
feminine,yassin,2-5,0.0062844753,-0.06456417,-0.0460819,0.06425654894157518
feminine,yente,0,0.0049751103,0.016489446,0.018409444,0.10661940380964641
feminine,yente,2,-0.00016334653,0.00057798624,0.016213717,0.05968525420764739
feminine,yente,2-3,-0.004875064,0.029839665,0.009733237,0.06396826159831684
feminine,yente,2-5,0.047005117,0.06852329,0.05563331,0.08269346686057354
feminine,yvan,0,0.024715036,-0.032055706,-0.023202358,0.0740735019336745
feminine,yvan,2,-0.004943937,-0.030729175,-0.008844731,0.05935289817018658
feminine,yvan,2-3,-0.025312245,-0.059928685,-0.020914635,0.04631260924866953
feminine,yvan,2-5,-0.009117216,-0.03710088,-0.041048855,0.06332484233215725
feminine,zafer,0,0.049918562,0.0091385245,0.00902969,0.06546283352072
feminine,zafer,2,-0.006053388,-0.041535437,-0.007255569,0.08321566643912816
feminine,zafer,2-3,-0.015538901,-0.0049524605,0.007813219,0.08863973854444744
feminine,zafer,2-5,0.008879691,-0.0014146566,-0.012735475,0.06504903565084344
feminine,ziya,0,0.04336354,-0.017808378,-0.029302312,0.10021166937496792
feminine,ziya,2,0.020136535,0.025303662,0.029427474,0.05531109615473331
feminine,ziya,2-3,-0.0034435987,0.0355587,0.026596757,0.06270717764076744
feminine,ziya,2-5,0.039390773,0.010538638,0.024793228,0.055445085601912136
feminine,zohal,0,0.006758243,0.010753721,-0.0124195535,0.06007818933577745
feminine,zohal,2,-0.039023995,-0.0211187,0.0024245635,0.048835470123965455
feminine,zohal,2-3,-0.0099181235,-0.009176075,-0.00029363524,0.03633592519286265
feminine,zohal,2-5,-0.0017041713,-0.012875229,-0.008046302,0.039658671559261095
good,abdelkhalek,0,0.027967542,-0.01362586,-0.002153103,0.056648623789600804
good,abdelkhalek,2,0.014147192,-0.07158765,-0.02253916,0.07669894033099281
good,abdelkhalek,2-3,0.0052415133,-0.080354124,-0.002556951,0.056794830168050474
good,abdelkhalek,2-5,-0.038627416,-0.040610492,-0.032334942,0.06632808685301637
good,adolf,0,0.01047726,-0.059461325,-0.033751275,0.05460920434114697
good,adolf,2,0.0024741292,-0.109654665,-0.03843205,0.07268841567266347
good,adolf,2-3,0.018669456,-0.07298952,-0.012070946,0.07454514572374206
good,adolf,2-5,-0.030047432,-0.054347336,-0.034691688,0.052853134879739076
good,adrianus,0,0.0012647212,0.008311063,-0.010251485,0.043204887371005134
good,adrianus,2,0.03260702,-0.041860104,-0.018793408,0.07516075244213291
good,adrianus,2-3,0.04143539,0.01927936,-0.0048266263,0.0821015448470863
good,adrianus,2-5,0.046969786,0.01471518,0.0013134303,0.04544031772000034
good,alexandro,0,0.08319627,-0.028262645,0.04357616,0.08367513957008418
good,alexandro,2,0.044086605,-0.08997762,-0.02633403,0.05300428493318657
good,alexandro,2-3,0.02793467,-0.120027155,-0.043173786,0.0602116708015413
good,alexandro,2-5,0.06796993,-0.02699773,-0.0031542075,0.048480188974143835
good,alparslan,0,-0.038551077,0.00027251244,-0.033889633,0.08290074961199569
good,alparslan,2,-0.010679066,-0.106364995,-0.027036568,0.05481087867857413
good,alparslan,2-3,-0.023102283,-0.053032696,-0.021871207,0.06114252564775731
good,alparslan,2-5,0.017538756,-0.0027412176,0.0020617307,0.028204592076513095
good,ananda,0,0.10287482,-0.006213039,0.056401122,0.0731951180845446
good,ananda,2,0.06609532,-0.06497669,0.014159375,0.0730520131859052
good,ananda,2-3,0.061680853,0.034183532,0.0015372651,0.05986932456423509
good,ananda,2-5,0.07912475,-0.017789692,0.02059117,0.06965773749292807
good,angelien,0,0.05563137,-0.016861081,0.02414412,0.0749108892785764
good,angelien,2,0.037845314,-0.07723972,-0.01109107,0.0676568719117299
good,angelien,2-3,0.046345115,-0.008515418,0.015620457,0.07112879570518701
good,angelien,2-5,0.08817448,0.029007912,0.043539148,0.08119444976986223
good,anica,0,0.0966807,-0.02048251,0.05834447,0.08696963912164637
good,anica,2,0.04254046,-0.07626811,-0.004737084,0.07386971896517487
good,anica,2-3,0.03846088,-0.035765022,-0.0004778604,0.0824519648248933
good,anica,2-5,0.07320964,0.015868485,0.020308167,0.05832154504875007
good,anne,0,0.05283998,0.03356971,0.02976118,0.082176794634935
good,anne,2,0.024450004,-0.029654562,0.00011590767,0.07477483290590979
good,anne,2-3,0.047563076,-0.010053873,0.014994171,0.061586820408329426
good,anne,2-5,0.040043443,0.01033248,0.021738727,0.08076923732055605
good,annegreet,0,0.05504322,0.08400375,0.032460958,0.06630044460081931
good,annegreet,2,0.052888513,-0.05055499,-0.018247752,0.07046910898557011
good,annegreet,2-3,0.03833264,-0.020002544,-0.018498372,0.05538072123919786
good,annegreet,2-5,0.102855355,0.07684162,0.051360037,0.05937604809137159
good,annemarije,0,0.11790797,0.08218798,0.06932611,0.06427034195024815
good,annemarije,2,0.05699411,-0.07536483,-0.0027845278,0.07143836521056933
good,annemarije,2-3,0.066330075,0.012311608,0.028031573,0.04710458372511916
good,annemarije,2-5,0.043945312,0.06441869,0.04884873,0.07775357287291614
good,anno,0,0.040974468,-0.075607955,-0.0037604885,0.07437534814540739
good,anno,2,0.05690986,-0.06494835,-0.01818602,0.06851923166980149
good,anno,2-3,0.045886695,-0.001265347,-0.006639804,0.06819653871421266
good,anno,2-5,0.05402723,0.0012808144,0.0022485359,0.06356378578097108
good,annouk,0,0.049821228,0.04492867,0.027103994,0.08335903976984375
good,annouk,2,0.032116413,-0.023102492,-0.0055338456,0.08064191631993595
good,annouk,2-3,0.0067807734,0.028074145,-0.0020181518,0.06615839310798038
good,annouk,2-5,0.039595425,0.04788971,0.026531877,0.07378890708979674
good,ashwien,0,0.055971026,0.0089074075,0.021149985,0.05425603783687064
good,ashwien,2,0.03216818,-0.07089749,0.0018403156,0.09230588246273058
good,ashwien,2-3,0.020952761,0.038393527,0.007854499,0.055286473667887144
good,ashwien,2-5,0.020611793,-0.017679244,0.015083737,0.07230337548778668
good,ayleen,0,0.10103294,0.004126787,0.05808788,0.09197455316135895
good,ayleen,2,0.0422419,-0.13236299,-0.008068699,0.0896183378930423
good,ayleen,2-3,0.0065647066,-0.056308657,-0.010489211,0.06541884745290548
good,ayleen,2-5,0.042636722,0.011808962,0.031392884,0.060892810772635746
good,bailey,0,0.061760977,0.056497216,0.04258787,0.06848545028752732
good,bailey,2,0.034681857,-0.048887193,0.007121817,0.09945793888610852
good,bailey,2-3,0.056067854,-0.043688506,0.0050364146,0.06888555944325465
good,bailey,2-5,0.053450823,-0.065576434,0.025768688,0.06858109212928637
good,bastiaan,0,0.056100667,0.0191807,0.02697597,0.07002660457578241
good,bastiaan,2,0.06926218,-0.028758615,0.006648831,0.07231060123423529
good,bastiaan,2-3,0.055849314,0.051418126,0.007900375,0.08106657308736774
good,bastiaan,2-5,0.071115345,0.06234905,0.032740764,0.05828530067718428
good,bo,0,0.057751462,0.011392653,0.029145772,0.07559934356738912
good,bo,2,0.035572708,-0.03213778,0.015013474,0.08214299220650095
good,bo,2-3,0.018260717,0.044746846,0.01536418,0.0772232978113375
good,bo,2-5,0.03825757,0.0054321587,0.024710296,0.06868677754408377
good,bonnie,0,0.050737977,-0.018076375,0.02859504,0.07710905518508958
good,bonnie,2,0.03132263,-0.042354375,0.0030897849,0.09506079609884424
good,bonnie,2-3,0.03142923,0.04036188,0.015793832,0.09919268273176066
good,bonnie,2-5,0.08635023,-0.04853794,0.028291626,0.07676923790556697
good,bridget,0,0.07023193,-0.05391684,0.0069397353,0.07923284574054838
good,bridget,2,0.037478745,-0.058506817,-0.01595484,0.1001301084806476
good,bridget,2-3,0.030940473,0.03746581,0.007501076,0.08144183654594636
good,bridget,2-5,0.029340655,-0.043008924,0.011105139,0.07047462316258722
good,bushra,0,0.024464697,-0.048984885,-0.0006207574,0.08168690364528026
good,bushra,2,0.04420072,-0.0716877,-0.00021169728,0.07715974495509267
good,bushra,2-3,0.021512955,-0.036672965,0.010359374,0.07212474016108887
good,bushra,2-5,-0.017641306,-0.019548684,-0.012112316,0.08188206583484633
good,caesar,0,0.0522933,-0.044177204,0.009763143,0.06101581266962904
good,caesar,2,0.05727829,-0.050405115,-0.021208296,0.09181961832958249
good,caesar,2-3,0.02379337,-0.02574557,-0.02833637,0.09508951203577086
good,caesar,2-5,0.06182608,-0.037849337,0.0031386183,0.07920162912221591
good,caithlin,0,0.10065499,0.022959977,0.05310741,0.09731578605875928
good,caithlin,2,0.022459656,-0.0065164864,0.0008439858,0.05406568590875913
good,caithlin,2-3,0.050772548,-0.017872155,0.006167167,0.08124065609077458
good,caithlin,2-5,0.045791328,-0.05374065,0.012761847,0.07893450781032016
good,cansu,0,0.06788123,-0.037898093,0.034205828,0.0828217018836021
good,cansu,2,0.010739088,-0.052716225,-0.0033060184,0.0689745673447251
good,cansu,2-3,0.022997305,0.008937925,0.011103118,0.05329652786756929
good,cansu,2-5,0.05769004,-0.0071513355,0.011837981,0.0435792337944525
good,carlien,0,0.068128854,0.064311445,0.037662826,0.08086770102347356
good,carlien,2,0.038828373,0.03631249,0.011280629,0.09027445221037246
good,carlien,2-3,-0.0055066645,-0.0032417774,0.005818198,0.0790169905447796
good,carlien,2-5,0.10133828,0.048861593,0.050619993,0.08199996294825432
good,cas,0,0.063034356,0.037181035,0.036713924,0.06621992041830287
good,cas,2,0.03823933,0.011237949,0.004999354,0.08016205378578047
good,cas,2-3,0.04114285,0.048440516,0.0127076795,0.07712442893670046
good,cas,2-5,0.050744236,0.009057343,0.032343872,0.06223110192893686
good,cassidy,0,0.07432617,-0.07695654,-0.008852709,0.08713460383698299
good,cassidy,2,0.038646936,-0.05621943,-0.011698094,0.09603327131176811
good,cassidy,2-3,0.06790835,-0.015223265,-0.002185891,0.09939659055052144
good,cassidy,2-5,0.06968513,-0.11483577,-0.0012748417,0.08957169121214764
good,charley,0,0.058291167,-0.050006703,0.02112241,0.0762587382144429
good,charley,2,0.015223801,-0.032482564,-0.0061060186,0.10677814507066008
good,charley,2-3,0.046081543,-0.069227636,0.0034626098,0.09001715139039461
good,charley,2-5,0.03618771,-0.059661746,0.009550622,0.08238144612976678
good,chiron,0,0.05427803,-0.05939275,-0.0030613623,0.047576243632723
good,chiron,2,0.0062899888,-0.114433885,-0.03594207,0.09159943978751808
good,chiron,2-3,0.0401659,-0.07195836,-0.0034750274,0.0675734435648453
good,chiron,2-5,0.008964494,-0.10160124,-0.0040465603,0.0624187731419768
good,clazina,0,0.031066775,0.0052133948,0.009846105,0.05375624393081232
good,clazina,2,0.06205511,-0.12801784,-0.020164272,0.08880558603637091
good,clazina,2-3,0.052379996,0.039388478,-0.0032733786,0.07006054678503223
good,clazina,2-5,0.044235617,-0.023506492,-0.003522268,0.0724163513330141
good,coenraad,0,0.023239285,0.0161594,0.0062925406,0.060270729529464696
good,coenraad,2,0.037175,-0.03964874,-0.012354907,0.06393796050091397
good,coenraad,2-3,0.056084365,0.07835786,0.0046693888,0.0676449913453793
good,coenraad,2-5,0.026977032,0.035279036,0.0023327766,0.05779129933172827
good,craig,0,0.03356141,-0.0487777,1.1793613e-05,0.07554445089259818
good,craig,2,0.003809303,-0.106686145,-0.013856521,0.09397608100494403
good,craig,2-3,-0.009609014,-0.028031528,-0.013089002,0.09140254608214068
good,craig,2-5,-0.020766646,-0.11007732,-0.020550545,0.07797847955615715
good,cristiaan,0,0.074156255,-0.01648514,0.028986027,0.06501908066955266
good,cristiaan,2,0.031618536,-0.06890756,-0.0300387,0.08548701404123002
good,cristiaan,2-3,0.018082947,0.03553945,-0.021801962,0.0859143079544492
good,cristiaan,2-5,0.049416035,0.032118604,0.016703593,0.05769252498855918
good,cristian,0,0.03922537,0.016240582,0.035289828,0.08066027692451117
good,cristian,2,0.03693661,-0.07183674,-0.009409561,0.07981827199227641
good,cristian,2-3,0.030180603,0.0019498765,-0.011195625,0.08515107594091399
good,cristian,2-5,0.014894187,-0.052864164,0.008405071,0.06962919007787866
good,cyril,0,0.037098393,-0.025064915,-0.0038415187,0.07476996283169719
good,cyril,2,0.03974685,-0.10502657,-0.011435233,0.07718617385524278
good,cyril,2-3,0.01609546,-0.020403057,-0.012751501,0.05725730828448245
good,cyril,2-5,0.046968922,0.00076666474,0.007176042,0.05490612497068509
good,damanja,0,0.07546562,0.037780166,0.046463624,0.07748405573729712
good,damanja,2,0.043719262,-0.056039423,0.0013451085,0.08607696465634415
good,damanja,2-3,0.030006498,0.02268055,0.0031885875,0.09724245140056424
good,damanja,2-5,0.0277057,0.016922176,0.009402456,0.08403157693108444
good,damla,0,0.097112656,-0.0070767105,0.0626822,0.08389545601672001
good,damla,2,0.040844977,-0.11596742,0.00339881,0.08825346173897274
good,damla,2-3,0.031282574,0.0004541874,0.005052827,0.07708560219638916
good,damla,2-5,0.023681164,-0.019557059,0.026852028,0.0727572184327174
good,dana,0,0.06507015,0.03328252,0.04113772,0.07796877499811235
good,dana,2,0.04611966,-0.015504658,0.009590958,0.08945319558852963
good,dana,2-3,0.039111257,0.018205613,0.01445238,0.06324234446434819
good,dana,2-5,0.05103293,0.011352092,0.023636399,0.06998994473524749
good,deepak,0,0.04209131,-0.01761058,0.028057955,0.07556010600842021
good,deepak,2,0.057852387,-0.046122015,-0.0046330453,0.07396549067933307
good,deepak,2-3,0.07813242,0.0875223,0.0076583633,0.05310239898392656
good,deepak,2-5,0.075478554,-0.012464404,0.008795749,0.07015813333281629
good,diederik,0,0.017661065,-0.03084135,-0.01996438,0.07582739735007975
good,diederik,2,0.008457035,-0.04099682,-0.026730271,0.07023321423404119
good,diederik,2-3,0.027216464,-0.012718976,-0.018620508,0.08163239093032412
good,diederik,2-5,0.017233923,0.02585563,-0.0046932907,0.06900113496201134
good,dinant,0,0.008351281,0.012450188,0.009192564,0.06984640315902886
good,dinant,2,0.031006068,-0.09574765,-0.012847773,0.08677668107797391
good,dinant,2-3,0.028954536,-0.01881525,-0.0036370032,0.07294617280128991
good,dinant,2-5,-0.012920409,-0.043135107,-0.0054853847,0.07050174174499146
good,dusty,0,0.06524086,-0.01110141,0.041853756,0.08266030949267014
good,dusty,2,0.040972352,-0.050045043,0.009062389,0.10165978778841962
good,dusty,2-3,0.020348728,-0.0064546466,0.016190164,0.0787626056667558
good,dusty,2-5,0.03007108,-0.037407532,0.014063379,0.08039141637896388
good,egbertje,0,0.022212267,0.0062163323,-0.0022014652,0.05554962734520495
good,egbertje,2,0.042756498,-0.069560975,0.015425749,0.09132701259617579
good,egbertje,2-3,0.021694869,0.049776196,0.041062545,0.08859928327433601
good,egbertje,2-5,0.052491456,0.036817595,0.02451056,0.08593231965837224
good,elisa,0,0.060846284,-0.052453995,0.005738467,0.08650028121253427
good,elisa,2,0.06653738,-0.09227836,0.002587066,0.09364862723031765
good,elisa,2-3,0.03542304,-0.029280037,-0.0067335945,0.08016961093721195
good,elisa,2-5,0.03754063,-0.011347726,0.015826343,0.0948735600809538
good,ellemijn,0,0.11748773,0.024267614,0.054424513,0.09366755038881917
good,ellemijn,2,0.04657799,-0.028804421,0.0056866156,0.07107630098966462
good,ellemijn,2-3,-0.00034567714,0.04693079,-0.020255351,0.04618387291914312
good,ellemijn,2-5,0.023645848,0.021152332,0.030811073,0.0866055450977658
good,elmira,0,0.0376575,0.036991864,0.04392521,0.07856247130668863
good,elmira,2,0.049578607,-0.067548186,0.0014068213,0.08935144029718854
good,elmira,2-3,0.082171306,-0.04675308,0.013172337,0.07446123965574986
good,elmira,2-5,0.056124747,-0.03750509,0.018413387,0.07374373057759838
good,els,0,0.040887192,0.07913259,0.04227067,0.06592318196344926
good,els,2,0.05852598,0.021059155,0.021287518,0.07754009159663981
good,els,2-3,0.048099935,0.06268549,0.023781324,0.08012194423141383
good,els,2-5,0.05735743,0.0736489,0.044445824,0.07443541035353496
good,elton,0,0.025761887,-0.041089237,0.012596557,0.07040753498568311
good,elton,2,0.016990155,-0.07616797,-0.017822374,0.08603569402970448
good,elton,2-3,-0.012165159,-0.04648459,-0.019142626,0.06142591891857058
good,elton,2-5,-0.008342773,-0.06473106,-0.009879306,0.0589537093992712
good,ema,0,0.11200301,-0.00015304983,0.054415345,0.06813227532630697
good,ema,2,0.06819293,-0.055982172,0.017349761,0.08855587013239077
good,ema,2-3,0.03912589,0.048373103,0.02170107,0.07724059310792356
good,ema,2-5,0.056052938,-0.0100963265,0.024032952,0.06336051530082355
good,evert,0,0.021414727,0.01692836,0.0038295563,0.06641992961006188
good,evert,2,0.032965153,-0.010529965,-0.0024350602,0.06476710167134371
good,evert,2-3,0.027168602,0.05235502,0.012961007,0.06264351594690525
good,evert,2-5,0.02430728,0.06715812,0.031526558,0.07830828683762274
good,falco,0,0.04965885,0.095950946,0.040892236,0.0878094298107707
good,falco,2,0.028288513,-0.03817144,-0.011647388,0.06996126330867965
good,falco,2-3,-0.01624921,-0.041819632,-0.012074383,0.06039679677721043
good,falco,2-5,0.043064296,0.056796983,0.03304504,0.0628789055608567
good,farley,0,0.039435357,-0.03588012,-0.00014660186,0.06329592531664636
good,farley,2,-0.00035312772,-0.025039613,-0.018788578,0.09939151669392966
good,farley,2-3,0.016739845,-0.09156489,-0.0104067195,0.0736570213499615
good,farley,2-5,0.014828742,-0.053004116,0.0050952514,0.05192002258288144
good,fin,0,-0.027686834,-0.04751703,-0.013900168,0.07621006130729605
good,fin,2,-0.00649637,-0.11982459,-0.041587986,0.07371790886314603
good,fin,2-3,-0.01628226,-0.029859006,-0.018401146,0.06793448348990185
good,fin,2-5,0.007245958,-0.060110196,-0.0068620183,0.06376554657782416
good,firat,0,0.022019804,0.009018809,0.006593949,0.03922548119230913
good,firat,2,0.022820473,-0.102977306,-0.028592158,0.07083167684537182
good,firat,2-3,0.021443397,-0.045877412,-0.00011640769,0.06753855825868069
good,firat,2-5,-0.009201676,-0.08551735,-0.013558422,0.08748829201297427
good,francesca,0,0.08561231,-0.010083199,0.026834996,0.08299483309977064
good,francesca,2,0.063504755,-0.0048540235,0.0065757544,0.08375654812379658
good,francesca,2-3,0.05102536,0.0021323264,-0.001497285,0.07071850369684883
good,francesca,2-5,0.08344069,-0.0138121545,0.022789426,0.07247544449312651
good,franka,0,0.10935265,-0.01076667,0.044465158,0.08044470930229916
good,franka,2,0.07157156,-0.04246235,0.026405515,0.08477852411173033
good,franka,2-3,0.030412316,0.008798003,0.008993468,0.07280900008463104
good,franka,2-5,0.10742983,0.03993441,0.04777131,0.07629074395138873
good,frits,0,0.015778005,-0.01322566,0.007649726,0.06405452454745478
good,frits,2,0.05124724,-0.034121573,-0.001662215,0.07978687879834369
good,frits,2-3,0.029670924,0.010848075,0.005638796,0.0671619028301304
good,frits,2-5,0.026690006,0.025234878,0.018541964,0.07080958081513537
good,gaston,0,-0.031318903,-0.047279835,-0.016217437,0.06521583953375938
good,gaston,2,-0.02215895,-0.06705862,-0.03516952,0.07005148694459304
good,gaston,2-3,-0.02711603,-0.078326166,-0.025619106,0.06970634381015936
good,gaston,2-5,-0.02000308,-0.035248518,-0.009730988,0.05154552424110208
good,geena,0,-0.02118209,-0.012186885,-0.010398071,0.0670708330919594
good,geena,2,0.02207923,-0.08282593,-0.019436907,0.10366229696521864
good,geena,2-3,0.02877149,-0.025337934,-0.015363725,0.09601256402912098
good,geena,2-5,-0.0073775947,-0.003240347,-0.002967118,0.07647757746948183
good,geessien,0,0.02441451,0.0046441555,0.004084804,0.05757637922546697
good,geessien,2,0.013098776,-0.03983569,-0.006628535,0.06385543435120841
good,geessien,2-3,0.044786364,0.06705788,0.026024181,0.082313624930099
good,geessien,2-5,0.05908665,0.058005154,0.027044427,0.08712096447249394
good,gerbrand,0,0.055302337,0.02294819,0.039237604,0.07644773623191847
good,gerbrand,2,0.03529793,-0.073990405,-0.0018700295,0.07569688557224462
good,gerbrand,2-3,-0.019363642,-0.03597349,0.009468545,0.06771885655618759
good,gerbrand,2-5,-0.0038811862,0.037325546,0.0072865384,0.04235671779365592
good,gerrita,0,0.1121507,0.056025475,0.0628731,0.06630439871438258
good,gerrita,2,0.04871729,-0.07446656,-0.01522607,0.07386587353591237
good,gerrita,2-3,0.03324616,0.041569024,0.0067985393,0.06744558064577462
good,gerrita,2-5,0.049263954,0.06569938,0.01812957,0.05600650757046178
good,geurt,0,0.08916965,0.037377737,0.04648073,0.06842897822612083
good,geurt,2,0.06363344,-0.02755031,0.018511327,0.08396211872616964
good,geurt,2-3,0.031205058,0.021758959,0.009236313,0.058200596027987675
good,geurt,2-5,0.05106464,-0.046390653,0.0057649505,0.0644599195713666
good,gijsje,0,0.08984986,0.04654658,0.050726153,0.10408236450038882
good,gijsje,2,0.071474254,-0.043752432,0.031096183,0.11342116873463846
good,gijsje,2-3,0.05213505,0.03483501,0.041825723,0.11069672961798276
good,gijsje,2-5,0.07967879,0.03995222,0.0591458,0.11453734544300016
good,giovanna,0,0.059258297,-0.050070748,0.01603219,0.09874204214993697
good,giovanna,2,0.074448615,-0.058515906,0.0040478925,0.08859583539375362
good,giovanna,2-3,0.029890224,-0.06916408,-0.0035501372,0.07019014773104884
good,giovanna,2-5,0.054881185,-0.011243179,0.026249265,0.0760432373689181
good,gioya,0,0.090866685,4.7683716e-05,0.049503237,0.07859269162767951
good,gioya,2,0.023522556,-0.07532588,-0.011251629,0.08070222792260708
good,gioya,2-3,0.0555557,-0.041261107,-0.0099430885,0.08654598185640888
good,gioya,2-5,0.06786646,-0.020997763,0.021240734,0.06781520188789675
good,harmanna,0,0.015180305,-0.009068742,0.008777359,0.06527941799104076
good,harmanna,2,0.066145,-0.06631914,0.003748279,0.07560795418988303
good,harmanna,2-3,0.022392988,-0.053043634,-0.004585806,0.08418439732450775
good,harmanna,2-5,0.052428484,-0.0070528835,0.027467418,0.06558957065995473
good,hatun,0,0.0404661,-0.06696147,0.0117727695,0.09086472440603187
good,hatun,2,0.0058814287,-0.048992872,-0.01309743,0.07064993343311327
good,hatun,2-3,-0.040744737,-0.080400914,-0.025024295,0.06606443522157729
good,hatun,2-5,-0.023646891,-0.061289683,-0.018930964,0.053939463224409026
good,heimen,0,0.057655364,0.028029472,0.012842117,0.06534560694010316
good,heimen,2,0.019705921,-0.033991218,-0.0045236605,0.06828482172787884
good,heimen,2-3,0.0059529245,-0.026233166,-0.018679645,0.08636427700602788
good,heimen,2-5,0.0114451945,-0.010357887,-0.002164009,0.07740071250935038
good,hendricus,0,0.0056112558,-0.02213025,-0.009085655,0.04565460286573385
good,hendricus,2,0.042753845,-0.014748365,-0.0077834497,0.07895905998347708
good,hendricus,2-3,0.034930363,-0.026524127,-0.021310661,0.0928525737744292
good,hendricus,2-5,0.04359986,0.023226768,0.004624705,0.05749712776507628
good,hessel,0,0.073383644,0.034879416,0.03448999,0.07209413388038029
good,hessel,2,0.066720545,-0.025752753,0.00193413,0.08019990209702958
