association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,victor,10,-0.005048156,0.021163583,0.0058645653,0.03719200484153999
feminine,victor,11,-0.008776665,0.011093795,0.003417931,0.022574661619945077
feminine,vinnie,0,-0.01880537,-0.020534694,-0.018714083,0.04067995453452563
feminine,vinnie,1,-0.04714054,-0.021455258,-0.01176311,0.041788828601136224
feminine,vinnie,2,-0.011472762,0.012459964,0.004911244,0.034966777801188856
feminine,vinnie,3,0.030313373,0.024490118,0.0057331687,0.04114675987961907
feminine,vinnie,4,0.038081467,0.018546343,0.016127551,0.056635132885080985
feminine,vinnie,5,0.02796179,0.032551467,0.019885743,0.054438178068207124
feminine,vinnie,6,0.03283918,0.04544139,0.022385484,0.034815711872089004
feminine,vinnie,7,0.027485669,0.041068852,0.020486778,0.03321385560825255
feminine,vinnie,8,0.023730397,0.024673283,0.014814979,0.03351165150216449
feminine,vinnie,9,0.053352177,0.023116648,0.017080393,0.039494374164675404
feminine,vinnie,10,0.030285537,0.025331795,0.012582723,0.033991469130600034
feminine,vinnie,11,0.0033179522,0.015757143,0.009548274,0.01940677510967208
feminine,vivien,0,0.003132552,0.016523898,0.02088434,0.14542875766584976
feminine,vivien,1,-0.02898714,0.008902937,0.010777556,0.09362685042533873
feminine,vivien,2,0.016099542,0.016467392,0.012356368,0.07310435677716375
feminine,vivien,3,0.024435937,0.011925638,0.008910438,0.08666605336326837
feminine,vivien,4,-0.0065737367,0.0013309717,0.009258979,0.08812688491120994
feminine,vivien,5,-0.0049213767,0.018790483,0.022218134,0.08470245206900182
feminine,vivien,6,-0.014815271,0.023615122,0.017591607,0.07511272787641848
feminine,vivien,7,-0.019579053,0.032448888,0.017570538,0.06524430530597543
feminine,vivien,8,-0.013360381,0.012336791,0.008482776,0.061727993610952735
feminine,vivien,9,-0.005879879,0.0155005455,0.005689642,0.0651161917866059
feminine,vivien,10,-0.023639381,0.014244676,-0.0039178603,0.061041459711733546
feminine,vivien,11,-0.035411477,0.007586777,-0.0037404443,0.03716637287231811
feminine,wahiba,0,0.015821278,-0.017289162,0.013361879,0.05115126183710418
feminine,wahiba,1,-0.007899851,-0.02486381,0.008425037,0.041228958625822355
feminine,wahiba,2,0.019646615,0.0002052784,0.011503054,0.039612656923848744
feminine,wahiba,3,0.037157953,0.008612126,0.0025571056,0.04652607964332611
feminine,wahiba,4,0.054462314,0.001167059,0.016028466,0.04732188401660154
feminine,wahiba,5,0.033308685,0.008670092,0.0229958,0.055565118690952826
feminine,wahiba,6,0.02693981,0.01735419,0.022924265,0.050520739921912784
feminine,wahiba,7,0.02076602,0.025179744,0.026768122,0.04422820483852564
feminine,wahiba,8,0.029559493,0.009256184,0.017156009,0.03962471315602743
feminine,wahiba,9,0.047845364,0.014151871,0.017161347,0.042803761867868786
feminine,wahiba,10,0.031423032,0.018077672,0.008897197,0.03708427295461025
feminine,wahiba,11,0.008689523,0.011275649,0.00652598,0.0223990642900155
feminine,wei,0,0.02246797,0.030575827,0.004432863,0.03318690682263184
feminine,wei,1,0.049093723,0.049735695,0.011941441,0.04584876629477798
feminine,wei,2,0.0718739,0.054181397,0.01882857,0.05469125496370883
feminine,wei,3,0.070050746,0.05745682,0.022613097,0.04998509140073641
feminine,wei,4,0.08232355,0.040040135,0.028799098,0.05748094396171156
feminine,wei,5,0.056618273,0.049799085,0.035282496,0.051073357518303546
feminine,wei,6,0.033465862,0.0415653,0.027969409,0.05312870421187833
feminine,wei,7,0.02801466,0.038892508,0.028016116,0.049600427770650664
feminine,wei,8,0.014376402,0.023553431,0.021502355,0.04444543712103637
feminine,wei,9,0.046535015,0.024463952,0.022607444,0.03680807697370996
feminine,wei,10,0.0286026,0.029655576,0.014587464,0.02596212784645231
feminine,wei,11,0.008928955,0.020228803,0.0070906244,0.017059569280321808
feminine,wietse,0,0.030813932,0.008328348,0.020713862,0.03458638396857104
feminine,wietse,1,0.02617699,0.0032488704,0.01470113,0.03364183746209117
feminine,wietse,2,0.05083528,0.022779405,0.033222288,0.034559961428807705
feminine,wietse,3,0.06654686,0.035635322,0.026497478,0.03934250403895824
feminine,wietse,4,0.047788024,0.021991909,0.021448877,0.049369153528445356
feminine,wietse,5,0.016753912,0.026859641,0.02472451,0.04777591915656221
feminine,wietse,6,0.020421445,0.030781746,0.026737211,0.03938747765557997
feminine,wietse,7,0.019249082,0.032396138,0.023502052,0.03219200578998506
feminine,wietse,8,0.0020043254,0.021753252,0.0122626955,0.03541222243059275
feminine,wietse,9,0.026462853,0.019009173,0.011124689,0.039861338428830745
feminine,wietse,10,-0.009991705,0.014495909,0.0018838114,0.03347438909804378
feminine,wietse,11,-0.02149254,0.010364652,-0.00036891652,0.0199929138921267
feminine,wilmar,0,-0.014095068,0.01185149,0.0019807736,0.05889891787514115
feminine,wilmar,1,-0.024219155,0.048723638,0.010116851,0.057804615056538625
feminine,wilmar,2,-0.00084257126,0.048941404,0.022549663,0.04992080457118837
feminine,wilmar,3,0.035094112,0.05189663,0.027393326,0.04625084703868323
feminine,wilmar,4,0.029565096,0.0451456,0.033450555,0.048692467116004834
feminine,wilmar,5,0.034971356,0.053488374,0.039299022,0.0520121045121582
feminine,wilmar,6,0.03044641,0.043683708,0.03496949,0.041238624189930496
feminine,wilmar,7,0.01965493,0.038140595,0.028499525,0.03791142026994147
feminine,wilmar,8,0.013920486,0.018771112,0.019501632,0.037440284914687885
feminine,wilmar,9,0.04211706,0.018508673,0.019842902,0.04039128715490717
feminine,wilmar,10,0.010796249,0.016029716,0.010581484,0.03380499399426208
feminine,wilmar,11,-0.0013287663,0.007505536,0.0058896285,0.01865817373347915
feminine,wopke,0,0.028591335,-0.020564422,0.016725505,0.08748576376259463
feminine,wopke,1,0.0071305633,-0.023617089,0.02665002,0.06588126326211526
feminine,wopke,2,0.061570466,0.00952363,0.036845107,0.05856541703578936
feminine,wopke,3,0.10302943,0.021420658,0.031684123,0.06705921673403398
feminine,wopke,4,0.117148906,0.026181698,0.04338982,0.06519777918995287
feminine,wopke,5,0.101802826,0.024374425,0.04617692,0.06397519865013554
feminine,wopke,6,0.064260125,0.031413674,0.039313532,0.051272741853004636
feminine,wopke,7,0.053514183,0.033663332,0.03745858,0.05012339874974699
feminine,wopke,8,0.05536127,0.016863167,0.026154332,0.047506736999925615
feminine,wopke,9,0.073832095,0.020959496,0.022928456,0.05517535293885477
feminine,wopke,10,0.040150166,0.02067405,0.013590096,0.041582462354246626
feminine,wopke,11,0.010095,0.011473894,0.007853292,0.022728277475122804
feminine,xandra,0,0.016130328,0.04385513,0.057542183,0.0325536528844732
feminine,xandra,1,0.001547277,0.025641084,0.04058287,0.04602066464991874
feminine,xandra,2,0.03536451,0.042423785,0.052398298,0.05111713694066074
feminine,xandra,3,0.060168207,0.05046463,0.04788926,0.0484981545491698
feminine,xandra,4,0.083468825,0.07674685,0.06259841,0.06264367576719558
feminine,xandra,5,0.07616532,0.06636894,0.06301847,0.045748267132155136
feminine,xandra,6,0.051077068,0.0639807,0.052135427,0.034521100744897275
feminine,xandra,7,0.042039514,0.05851394,0.04342863,0.029544787717804503
feminine,xandra,8,0.034170747,0.03525126,0.030780274,0.025763951353775773
feminine,xandra,9,0.06125456,0.034305096,0.03133735,0.025795011117012063
feminine,xandra,10,0.039165318,0.033360183,0.026641062,0.022151568307557643
feminine,xandra,11,0.005350113,0.018562853,0.014149567,0.015418455179170091
feminine,xiao,0,0.005327821,-0.004794717,0.024049496,0.07328699648598103
feminine,xiao,1,-0.030724615,-0.019680232,0.017052911,0.04192012603021157
feminine,xiao,2,-0.0021208227,-0.0034715831,0.022737531,0.03379053067176355
feminine,xiao,3,0.029459864,0.0019907653,0.021222774,0.03153061971953668
feminine,xiao,4,0.030129313,0.010714233,0.01819901,0.0346954398046579
feminine,xiao,5,0.027117014,0.024888933,0.027425801,0.044053303960755436
feminine,xiao,6,0.025152624,0.03928554,0.027498925,0.04285365235414786
feminine,xiao,7,0.0077807307,0.037442803,0.019431958,0.03857377963480115
feminine,xiao,8,0.021046996,0.01853478,0.013054648,0.03436419042046068
feminine,xiao,9,0.038312316,0.020093918,0.014142139,0.04157796591259161
feminine,xiao,10,0.020874858,0.019301832,0.006306024,0.03643638121672835
feminine,xiao,11,0.0018405914,0.009398758,0.004139262,0.021367990554524242
feminine,yanniek,0,0.0014046431,0.0021661222,0.036934555,0.10433744845051428
feminine,yanniek,1,-0.019082844,0.030174315,0.04712489,0.07085280973119253
feminine,yanniek,2,0.010243952,0.034019977,0.046537504,0.05940285385400973
feminine,yanniek,3,0.058958024,0.04705739,0.04408523,0.04964318456255728
feminine,yanniek,4,0.050973743,0.05709815,0.04677507,0.05541067424366662
feminine,yanniek,5,0.027784348,0.055324256,0.041092094,0.059062722100995786
feminine,yanniek,6,0.018536627,0.05032462,0.03433326,0.04338890264511128
feminine,yanniek,7,0.012968838,0.045182586,0.031066682,0.04866452944665188
feminine,yanniek,8,0.014564812,0.025933623,0.02168237,0.04782813578935469
feminine,yanniek,9,0.031475425,0.031227827,0.019938339,0.05644644138830868
feminine,yanniek,10,0.00233531,0.03203708,0.012468784,0.05250184795626957
feminine,yanniek,11,-0.018088877,0.016811788,0.0048631104,0.031128110137117224
feminine,yari,0,-0.00048485398,0.016335636,0.034770746,0.06220821913957867
feminine,yari,1,-0.04983279,0.0008664131,0.028376821,0.05021600714129275
feminine,yari,2,0.008090317,0.012858391,0.040558565,0.046225828426213034
feminine,yari,3,0.040186435,0.03704706,0.03605783,0.03568209341180464
feminine,yari,4,0.05128455,0.03895828,0.037692178,0.039584648678805415
feminine,yari,5,0.032093167,0.04511386,0.03608952,0.038839769157308114
feminine,yari,6,0.020689726,0.044909835,0.032722365,0.02968720938672072
feminine,yari,7,0.019713879,0.047075033,0.02880563,0.028161554497688434
feminine,yari,8,0.016906679,0.029761553,0.019248154,0.024781328094288416
feminine,yari,9,0.041977465,0.025064647,0.0181554,0.02746933914531675
feminine,yari,10,0.019473791,0.023511946,0.012473756,0.027135621019830712
feminine,yari,11,-0.004236877,0.01300025,0.006841617,0.01691133560582913
feminine,yassin,0,0.019295901,-0.007247716,0.021139516,0.04419346259036752
feminine,yassin,1,0.0001308322,-0.01310268,0.0045728395,0.038089305777648574
feminine,yassin,2,0.036480308,-0.00021409988,0.017200738,0.03523248942599368
feminine,yassin,3,0.029660821,0.014106035,0.008764242,0.0390541619104082
feminine,yassin,4,0.020999908,0.0049338937,0.01175968,0.040517973965715354
feminine,yassin,5,0.05331731,0.024460614,0.02485925,0.04469888217895654
feminine,yassin,6,0.018978715,0.026891887,0.021415815,0.03223085736063673
feminine,yassin,7,0.019478083,0.031514287,0.02203776,0.027411779645303173
feminine,yassin,8,0.016639948,0.019286096,0.0146987075,0.026760717698908636
feminine,yassin,9,0.026494622,0.01600343,0.014077517,0.028845749953799734
feminine,yassin,10,-0.0020377636,0.01738143,0.005816138,0.029240679489655527
feminine,yassin,11,-0.011700094,0.009761095,0.0031613698,0.01905489511423684
feminine,yente,0,0.0013290048,0.052938163,0.043366298,0.043854975567385095
feminine,yente,1,-0.032818496,0.032645136,0.019158386,0.03704701378851434
feminine,yente,2,0.030184418,0.0387491,0.032434437,0.028505777551325124
feminine,yente,3,0.02488634,0.047629148,0.025772545,0.026475139010727348
feminine,yente,4,0.01573044,0.03912127,0.032540068,0.03887488340499464
feminine,yente,5,0.035468698,0.057373464,0.043231957,0.04947105794057446
feminine,yente,6,0.01136744,0.043859363,0.032948494,0.04280470288933124
feminine,yente,7,0.0098026395,0.04763478,0.027580284,0.04013781899895615
feminine,yente,8,0.0029157996,0.032251418,0.017494326,0.0407144324371473
feminine,yente,9,0.025741875,0.028033912,0.016235895,0.0471439666769555
feminine,yente,10,-0.0027879477,0.030138731,0.010505851,0.0465420606454934
feminine,yente,11,-0.011577547,0.015529633,0.005830429,0.027731475376279832
feminine,yvan,0,-0.002996415,0.023082584,0.026887655,0.05129362176124027
feminine,yvan,1,-0.05767575,0.013726234,0.026082436,0.0575463882367959
feminine,yvan,2,-0.034834772,0.019242227,0.02776163,0.05491225006340575
feminine,yvan,3,-0.024459213,0.029405922,0.017453337,0.040167539891323455
feminine,yvan,4,-0.012807786,0.010914147,0.017667612,0.04264274519847128
feminine,yvan,5,-0.02134782,0.017270982,0.025467081,0.05307554334112177
feminine,yvan,6,-0.013700843,0.024083018,0.026962828,0.0422763235434671
feminine,yvan,7,-0.019520998,0.024858773,0.020293903,0.030410896756534384
feminine,yvan,8,-0.019598007,0.014119804,0.0116249835,0.024474600599002885
feminine,yvan,9,0.004745364,0.013120294,0.012262361,0.025360475806029206
feminine,yvan,10,-0.009331346,0.014762759,0.005598512,0.023282139664330948
feminine,yvan,11,-0.008594215,0.010488749,0.006115225,0.013977481281530485
feminine,zafer,0,0.026174664,0.003023073,0.0064918436,0.07157096907422034
feminine,zafer,1,0.0111890435,0.0017371476,0.0005322899,0.06335742848083843
feminine,zafer,2,0.042476416,0.013150394,0.00860798,0.05891363721157059
feminine,zafer,3,0.03426838,0.017065674,-0.00024691952,0.06209440800731407
feminine,zafer,4,0.053098142,0.014450014,0.020964863,0.06684867651646803
feminine,zafer,5,0.015728056,0.022208154,0.01894158,0.07921349000585272
feminine,zafer,6,0.0016082525,0.019231915,0.018732503,0.06895028912249018
feminine,zafer,7,0.0010252595,0.029975891,0.018401984,0.06136422711971143
feminine,zafer,8,0.0022630692,0.011389613,0.0077040787,0.05670358800331122
feminine,zafer,9,0.024372816,0.014307559,0.007998167,0.06243878958370786
feminine,zafer,10,0.0006259084,0.009767771,-0.002390043,0.05191431137323823
feminine,zafer,11,-0.016052008,0.0059589744,-0.001507,0.028007368078589685
feminine,ziya,0,0.031900734,-0.023636267,0.019592864,0.03225639977725723
feminine,ziya,1,0.016509414,-0.005166203,0.03168558,0.03417238600263353
feminine,ziya,2,0.020709217,0.01648879,0.027572311,0.03555362848170715
feminine,ziya,3,0.057455987,0.026060939,0.032043494,0.028615970289924315
feminine,ziya,4,0.08253461,0.00059366226,0.035606984,0.030421829699579062
feminine,ziya,5,0.08095032,0.020872712,0.038961135,0.021359864504272692
feminine,ziya,6,0.06493354,0.04643649,0.041023854,0.01539385904726244
feminine,ziya,7,0.057413697,0.04392773,0.038077176,0.02211019464555646
feminine,ziya,8,0.027367651,0.031478524,0.025345443,0.026515675042284453
feminine,ziya,9,0.05947429,0.022987962,0.022532267,0.025661226648262994
feminine,ziya,10,0.043055117,0.024510086,0.01424241,0.022530821480773153
feminine,ziya,11,0.011849046,0.014484704,0.0060441974,0.014177045635969429
feminine,zohal,0,0.015255898,0.015880764,0.017171724,0.06019064296295637
feminine,zohal,1,0.0049506724,0.024828374,0.020350344,0.04200823748834547
feminine,zohal,2,0.025962621,0.042124808,0.037450068,0.04943311450278307
feminine,zohal,3,0.0660142,0.04642901,0.04756909,0.041865824042781975
feminine,zohal,4,0.09250793,0.024264306,0.04160231,0.050351090780435294
feminine,zohal,5,0.06979865,0.049834013,0.04866185,0.04376810026191452
feminine,zohal,6,0.03378278,0.05760014,0.040567648,0.03637143227586926
feminine,zohal,7,0.026632369,0.048526585,0.034438573,0.03475773298503537
feminine,zohal,8,0.018651366,0.026235223,0.021147035,0.028736520377204193
feminine,zohal,9,0.05110663,0.02285242,0.02030433,0.02937321848679365
feminine,zohal,10,0.03987491,0.022212148,0.014145263,0.026812541855835533
feminine,zohal,11,0.018280923,0.014149725,0.007051184,0.020771111031913318
good,abdelkhalek,0,0.064952224,-0.24036142,-0.034329496,0.10970694544814118
good,abdelkhalek,1,0.019661099,-0.1694527,-0.036328282,0.07982128812293181
good,abdelkhalek,2,0.010962009,-0.10449499,-0.018957548,0.060640009651610295
good,abdelkhalek,3,-0.028491676,-0.11647567,-0.0321436,0.06352155631337254
good,abdelkhalek,4,-0.081360966,-0.17352849,-0.06673217,0.07929533313323323
good,abdelkhalek,5,-0.034789383,-0.15213752,-0.05456303,0.0763350810734063
good,abdelkhalek,6,-0.0045395494,-0.11786425,-0.033221457,0.07785490554239144
good,abdelkhalek,7,0.0032928586,-0.107329905,-0.031606425,0.07794614524870577
good,abdelkhalek,8,-0.01579243,-0.1254909,-0.027258087,0.06321175064315432
good,abdelkhalek,9,-0.015215039,-0.14574158,-0.036753315,0.06619122698487483
good,abdelkhalek,10,-0.0069507957,-0.10795659,-0.03500571,0.062077485525911996
good,abdelkhalek,11,-0.014846444,-0.062803686,-0.022195669,0.04254128908954167
good,adolf,0,-0.017440677,-0.15393129,-0.02019436,0.06529696725303448
good,adolf,1,0.0014165938,-0.13399446,0.0011635034,0.05802808545414431
good,adolf,2,-0.017735839,-0.09840569,0.021565305,0.053588858497983886
good,adolf,3,-0.053221494,-0.1024977,0.01062266,0.054023280988233446
good,adolf,4,-0.05616498,-0.16434973,-0.027358634,0.07173333473194948
good,adolf,5,-0.025984228,-0.1304143,-0.027265556,0.06133529110972288
good,adolf,6,-0.02467233,-0.12146413,-0.0128349215,0.059491369047064244
good,adolf,7,-0.018235147,-0.102494776,-0.01449315,0.0600185590374179
good,adolf,8,-0.027471125,-0.103560686,-0.018153826,0.04304386476715644
good,adolf,9,-0.03345877,-0.117448926,-0.026311893,0.041778674519117334
good,adolf,10,-0.01480329,-0.08186233,-0.020492343,0.045997583563583744
good,adolf,11,-0.018994153,-0.041473687,-0.011363066,0.035067230345595266
good,adrianus,0,0.01795794,-0.12708521,-0.044055916,0.08044888566020664
good,adrianus,1,0.03274554,-0.08682707,-0.023545213,0.05584750357771961
good,adrianus,2,0.0010534525,-0.102311164,-0.022522207,0.0495270112928576
good,adrianus,3,-0.039916307,-0.14086539,-0.044322968,0.07484352819075397
good,adrianus,4,-0.04073146,-0.17333925,-0.05724895,0.08383814978851092
good,adrianus,5,-0.009581268,-0.10420418,-0.05011177,0.0728362852344193
good,adrianus,6,0.009914517,-0.09879637,-0.028181253,0.07407246465788261
good,adrianus,7,0.0037804842,-0.08587879,-0.025191564,0.07569083209956193
good,adrianus,8,-0.014404178,-0.10599887,-0.026563331,0.062383397678265326
good,adrianus,9,-0.013933599,-0.12618816,-0.03482819,0.06203198477228205
good,adrianus,10,0.0031497478,-0.10176027,-0.031204365,0.059353015854623235
good,adrianus,11,-0.013215601,-0.061849475,-0.019184021,0.039422523379144
good,alexandro,0,-0.015223414,-0.19139005,-0.049706977,0.07673860290141475
good,alexandro,1,0.023202658,-0.13105202,-0.0119242,0.06738919421396737
good,alexandro,2,-0.008364052,-0.058181584,0.009485043,0.05342815256765671
good,alexandro,3,-0.032641053,-0.042842746,0.003019507,0.049886566064200825
good,alexandro,4,-0.01569423,-0.099274576,-0.020584302,0.05898144135221793
good,alexandro,5,0.0004976392,-0.095900714,-0.015225617,0.0547106515039957
good,alexandro,6,-0.014940977,-0.09522152,-0.010322304,0.06073401931291009
good,alexandro,7,-0.012562931,-0.09908849,-0.015774922,0.05996879982735023
good,alexandro,8,-0.028477132,-0.113165736,-0.020572372,0.049780580352241185
good,alexandro,9,-0.028624237,-0.13656497,-0.027048392,0.051143964770874344
good,alexandro,10,-0.015469313,-0.13571113,-0.02697807,0.051861391699082555
good,alexandro,11,-0.027946055,-0.08213848,-0.019037211,0.03948405016896448
good,alparslan,0,0.061502233,-0.25848505,-0.025359148,0.09988518937721189
good,alparslan,1,0.059888184,-0.14267293,-0.0114604365,0.0638435611712725
good,alparslan,2,0.04233244,-0.08950207,0.0018659492,0.054686052439468655
good,alparslan,3,0.005946666,-0.06812835,0.002605927,0.05333007244591367
good,alparslan,4,-0.017276973,-0.08757728,-0.021232288,0.061578147268448555
good,alparslan,5,0.019083798,-0.096951425,-0.017725484,0.06218857775945144
good,alparslan,6,0.021241605,-0.09555501,-0.010017806,0.06978627487725246
good,alparslan,7,0.014917254,-0.10244137,-0.017411884,0.07038980446484373
good,alparslan,8,-0.017973721,-0.116951466,-0.019779421,0.05532689416079727
good,alparslan,9,-0.015194476,-0.14101815,-0.030149398,0.058784896284739346
good,alparslan,10,-0.0056374073,-0.12536234,-0.0276004,0.05604914013066287
good,alparslan,11,-0.012811601,-0.069215834,-0.017701792,0.0388313982315932
good,ananda,0,-0.016505748,-0.106126964,-0.017072432,0.06289359301914532
good,ananda,1,0.020427793,-0.073848605,0.0017009369,0.04936658553661848
good,ananda,2,-0.0027169585,-0.058773875,0.0024972125,0.05031973395113469
good,ananda,3,-0.011021733,-0.051204383,-0.0021278996,0.049579135340318235
good,ananda,4,-0.032292426,-0.075140536,-0.015080816,0.06621032098466231
good,ananda,5,0.013237953,-0.062498808,-0.018841576,0.06525280871891254
good,ananda,6,0.032090545,-0.10292959,-0.005352066,0.07467514803829915
good,ananda,7,0.02272582,-0.08837563,-0.008683817,0.071355207666521
good,ananda,8,-0.0015402436,-0.09048152,-0.011729608,0.05786154541747421
good,ananda,9,-0.0062294602,-0.10126704,-0.016779395,0.05572118672312785
good,ananda,10,0.00055861473,-0.077183425,-0.012621061,0.051181688441527345
good,ananda,11,-0.008376241,-0.038401365,-0.006241006,0.034441645725365636
good,angelien,0,-0.0014982224,-0.2825151,-0.03863089,0.09073806442963324
good,angelien,1,0.021846712,-0.2147196,-0.007525862,0.06216204999180811
good,angelien,2,0.015742958,-0.14809781,0.00878729,0.05190094688492686
good,angelien,3,-0.015675604,-0.16678911,-0.004293111,0.059385872068230344
good,angelien,4,-0.027845383,-0.16546026,-0.019676998,0.06628615725888432
good,angelien,5,-0.0021028519,-0.12668991,-0.025691913,0.062146625804089806
good,angelien,6,0.008359432,-0.122694135,-0.015245624,0.0650220671205354
good,angelien,7,0.008075476,-0.112506926,-0.020062609,0.06441018089966259
good,angelien,8,-0.011928499,-0.120001376,-0.02302279,0.05259363945271099
good,angelien,9,-0.008212209,-0.13687426,-0.030814843,0.05429184576454457
good,angelien,10,0.0018143058,-0.11972517,-0.031095095,0.0537975891096631
good,angelien,11,-0.013137758,-0.0732069,-0.020873088,0.03805459854475435
good,anica,0,0.020144463,-0.15191525,-0.011352546,0.06833508604964306
good,anica,1,0.06691417,-0.080144495,0.016724681,0.05269369348749314
good,anica,2,0.04092306,-0.071913004,0.020651707,0.05620608660422221
good,anica,3,0.019322306,-0.05256313,0.014101479,0.050098743203847336
good,anica,4,-0.004848659,-0.064748645,-0.0056858673,0.05795563685737572
good,anica,5,0.024719775,-0.061431587,-0.01101839,0.06175532238263307
good,anica,6,0.034700394,-0.10477388,-0.000518389,0.07251515673494625
good,anica,7,0.025635779,-0.09522402,-0.0023487846,0.0711585509330708
good,anica,8,0.00064337254,-0.09594685,-0.0058737225,0.05415970848550465
good,anica,9,-0.00031799078,-0.09993386,-0.011911131,0.051201359520946114
good,anica,10,0.008799493,-0.072925806,-0.008051516,0.04186037634267355
good,anica,11,-0.0035259724,-0.037177622,-0.0028528508,0.028649001235346323
good,anne,0,-0.022496521,-0.0478518,-0.01719894,0.059055239537708644
good,anne,1,0.0275563,-0.04060033,0.00021436214,0.06658062060275385
good,anne,2,0.026102096,-0.028637588,0.012294359,0.06557876059165302
good,anne,3,0.024737865,-0.041429847,0.0077285524,0.06242313725098823
good,anne,4,0.0053231716,-0.05000207,0.0011456867,0.06992815191982092
good,anne,5,0.023573756,-0.04033506,-0.001924202,0.06746987578502754
good,anne,6,0.031668425,-0.056301653,0.00877567,0.07930752936321941
good,anne,7,0.02239126,-0.052808583,0.0019094021,0.07772503334252823
good,anne,8,0.0040540695,-0.06097728,-0.0049894014,0.059678985012672485
good,anne,9,0.006382704,-0.06932187,-0.00837929,0.05519653031449378
good,anne,10,0.018493414,-0.049303353,-0.0061366325,0.04619406043284363
good,anne,11,0.004095793,-0.027127266,-0.0013500488,0.03426135558387223
good,annegreet,0,0.006647527,-0.17602196,-0.050559636,0.07962199597272596
good,annegreet,1,0.03604299,-0.08330575,-0.028658886,0.06728881693101746
good,annegreet,2,0.030396104,-0.1288225,-0.027170908,0.05929491609044149
good,annegreet,3,-0.0057899654,-0.11512858,-0.037265442,0.07173054006068501
good,annegreet,4,-0.009096086,-0.11415291,-0.04992375,0.08342987915125644
good,annegreet,5,0.023726285,-0.11570084,-0.046351004,0.07589870462159541
good,annegreet,6,0.01564151,-0.11226475,-0.022818785,0.07379624293959446
good,annegreet,7,0.008790612,-0.101082325,-0.02727273,0.06946613619529327
good,annegreet,8,-0.01082015,-0.115653515,-0.028483221,0.05702633289473638
good,annegreet,9,-0.01922828,-0.13678062,-0.037030384,0.05921564088034866
good,annegreet,10,-0.008381903,-0.113084555,-0.037012167,0.061669890614408786
good,annegreet,11,-0.01490283,-0.06725967,-0.02282233,0.04333719059755586
good,annemarije,0,-0.05841902,-0.23417737,-0.0783237,0.08181472710575377
good,annemarije,1,-0.025450736,-0.19487745,-0.054843005,0.06330336269751718
good,annemarije,2,-0.023757637,-0.14425778,-0.03152633,0.0541727026952355
good,annemarije,3,-0.03297311,-0.095585525,-0.027275594,0.0551080900378554
good,annemarije,4,-0.054044485,-0.096293986,-0.046596784,0.07122742261196768
good,annemarije,5,0.009816289,-0.11112881,-0.039892275,0.06504172628979045
good,annemarije,6,-0.0006338954,-0.12082732,-0.018085344,0.07208073005748394
good,annemarije,7,0.005747795,-0.1160866,-0.021498762,0.07013013157071288
good,annemarije,8,-0.016456306,-0.12439257,-0.019841235,0.055042401016921004
good,annemarije,9,-0.021168292,-0.13533533,-0.027691798,0.054962134904025156
good,annemarije,10,-0.009488285,-0.13741171,-0.027466636,0.05757907843673831
good,annemarije,11,-0.017609715,-0.07803106,-0.015926816,0.03997065789243225
good,anno,0,-0.038636535,0.08575785,0.011314789,0.05561001772440799
good,anno,1,0.008178532,0.10910511,0.041767266,0.07326963546150851
good,anno,2,-0.007846326,0.13368118,0.057823926,0.08190761058685919
good,anno,3,-0.018535465,0.15810537,0.05410931,0.07789589548406053
good,anno,4,-0.036513686,0.1143595,0.030618044,0.0721431512708406
good,anno,5,-0.02276063,0.08300537,0.030459773,0.06724575173376605
good,anno,6,0.003164053,0.034953415,0.027233744,0.062015039625382205
good,anno,7,-0.011409938,0.022943199,0.017256537,0.062339330327735365
good,anno,8,-0.024343193,0.01371938,0.008823729,0.04394700259031675
good,anno,9,-0.036152244,0.0102446675,0.0027618671,0.04154227110470188
good,anno,10,-0.015197456,0.009836078,0.005242966,0.03075970726400041
good,anno,11,-0.017240942,0.007961571,0.0009211023,0.023999994361151588
good,annouk,0,-0.045787305,-0.083369315,-0.020218479,0.05252739677531486
good,annouk,1,-0.008264899,-0.08151069,0.011023222,0.047606001123600646
good,annouk,2,-0.00820455,-0.09170094,0.01762283,0.05382876260501623
good,annouk,3,-0.046405792,-0.09012577,0.008511824,0.05333961750416944
good,annouk,4,-0.033271015,-0.13152507,0.0068717576,0.06687866844271771
good,annouk,5,0.00033706427,-0.12242746,-0.0071887993,0.061173155227384625
good,annouk,6,-0.006822884,-0.117051125,0.0065362765,0.06130822513356488
good,annouk,7,0.0038779974,-0.100134075,0.005101965,0.06334643597546921
good,annouk,8,-0.012127876,-0.10421133,-0.003565392,0.04899804352377762
good,annouk,9,-0.0123003125,-0.13072824,-0.0118703265,0.04915231372383957
good,annouk,10,0.013899028,-0.10361147,-0.008924942,0.04713622213478072
good,annouk,11,-0.0018782616,-0.054035366,-0.005497776,0.03359296660563332
good,ashwien,0,0.05049941,-0.21448024,-0.027491907,0.09692687406966577
good,ashwien,1,0.051167965,-0.057275116,0.0010676121,0.0626042100745689
good,ashwien,2,0.045102477,0.059975296,0.03851618,0.053307895908944004
good,ashwien,3,0.009744018,0.0025984347,0.010981873,0.044756468203367886
good,ashwien,4,-0.019060016,-0.07003462,-0.01453761,0.05012844777215271
good,ashwien,5,0.008479476,-0.08978158,-0.027627226,0.05926366150077757
good,ashwien,6,0.0055662394,-0.116592884,-0.016921725,0.07306704880085951
